Food ID	Food name	Energy (kJ)	Protein (g)	Fat, total (g)	Fat, saturated (g)	Available carbohydrate (g)	Total sugars (g)	Sodium (mg)
14A10031	Intense sweetener, containing saccharin, tablet	60	0	0	0	0	0	11000
14A10032	Intense sweetener, containing sucralose, powdered formulation	1683	0	0	0	99	91	2
14A10033	Intense sweetener, containing sucralose, tablet	1663	10	0	0	87.8	76.9	700
14A10042	Intense sweetener, containing saccharin, liquid	0	0	0	0	0	0	580
14A10043	D-tagatose, food additive	1100	0	0	0	0	0	0
14B10007	Sodium carboxymethylcellulose, food additive (466)	0	0	0	0	0	0	12400
14B10014	Hydroxypropyl distarch phosphate, food additive (1442)	1612	0.4	0.1	0.1	94.1	0.9	146
14B10065	Sodium benzoate, food additive (211)	0	0	0	0	0	0	15960
14B10066	Sodium nitrite, food additive (250)	0	0	0	0	0	0	33320
14B10067	Sodium metabisulphite, food additive (223)	0	0	0	0	0	0	24190
14B10068	Sodium nitrate, food additive (251)	0	0	0	0	0	0	16480
14B10069	Sodium dihydrogen citrate, food additive (331)	1157	0	0	0	0	0	10738
14B10070	Sodium tripolyphospate, food additive (451), anhydrous	0	0	0	0	0	0	31250
14B10071	Sodium stearoyl lactylate, food additive (481)	0	0	0	0	0	0	6272
14B10072	Monosodium l-glutamate, food additive (621), anhydrous	0	0	0	0	0	0	12280
14B10073	Disodium 5tm - ribonucleotides, food additive (635), anhydrous	0	0	0	0	0	0	11504
14B10074	Dextrin roasted starch, food additive (1400)	1612	0.5	0.1	0.1	94	0	106
14B10075	Distarch phosphate, food additive (1412)	1486	0.6	0.1	0.1	86.5	0.1	63
14B10076	Acetylated distarch adipate, food additive (1422)	1489	0.6	0.1	0.1	86.7	0.9	153
14B10077	Sunset yellow FCF, food colour (FD&C yellow 6), food additive (110)	0	0	0	0	0	0	10160
14B10078	Sodium sulphite, food additive (221)	0	0	0	0	0	0	36490
14B10079	Indigotine, food colour (FD&C blue 2), food additive (132)	0	0	0	0	0	0	9860
14B10080	Brilliant blue FCF, food colour (FD&C blue 1), food additive (133)	0	0	0	0	0	0	5800
14B10081	Fast green FCF, food colour (FD&C green 3), food additive (143)	0	0	0	0	0	0	5680
14B10082	Sodium propionate, food additive (281)	0	0	0	0	0	0	23940
14B10083	Sodium ascorbate, food additive (301)	0	0	0	0	0	0	11600
14B10084	Sodium erythorbate, food additive (316), anhydrous	0	0	0	0	0	0	10637
14B10086	Lecithin, soy, from soy oil, food additive (322)	3415	0	90	14	5	5	20
14B10087	Lecithin, soy, powder, food additive (322)	3244	0	84	12	8	8	30
14B10088	Calcium disodium EDTA, food additive (385), anhydrous	0	0	0	0	0	0	12290
14B10089	Carrageenan, food additive (407), anhydrous	672	0	0	0	0	0	450
14B10090	Gum, guar, food additive (412)	743	4.7	0.3	0	0.5	0.5	13
14B10091	Gum, xanthan, food additive (415)	640	0	0	0	0	0	620
14B10092	Pectins, powder, unsweetened, food additive (440)	725	0.4	0.1	0	0	0	450
14B10093	Erythrosine, food colour (FD&C red 3), food additive (127), anhydrous	0	0	0	0	0	0	5230
14B10094	Tartrazine, food colour (FD&C yellow 5), food additive (102)	0	0	0	0	0	0	12910
14B10095	Allura red, food colour (FD&C red 40), food additive (129)	0	0	0	0	0	0	9263
14B10096	Baking soda, dry powder	0	0	0	0	0	0	27380
14B10097	Citric acid, food additive (330), anhydrous	1299	0	0	0	0	0	0
14B10098	Baking powder	34	0.1	0.4	0	0	0	11800
14B10104	Sodium hydrogen sulphite, food additive (222)	0	0	0	0	0	0	22094
14B10105	Sodium acetate, food additive [262 (1)], anhydrous	0	0	0	0	0	0	28039
14B10106	Sodium lactate, food additive (325), anhydrous	0	0	0	0	0	0	20525
14B10107	Sodium L-tartrate, food additive (335), anhydrous	0	0	0	0	0	0	23690
14B10108	Potassium sodium L-tartrate, food additive (337), anhydrous	0	0	0	0	0	0	10939
14B10109	Disodium hydrogen phosphate, food additive [339 (2)], anhydrous	0	0	0	0	0	0	32399
14B10110	Sodium malate, food additive [350 (2)], anhydrous	0	0	0	0	0	0	25826
14B10111	Sodium alginate, food additive (401)	707	0	0	0	0	0	11610
14B10112	Tetrasodium pyrophosphate, food additive [450 (3)], anhydrous	0	0	0	0	0	0	34594
14B10113	Sodium calcium polyphosphate, food additive [452 (3)]	0	0	0	0	0	0	20313
14B10114	Sodium salt of fatty acids, food additive (470)	3515	0	95	95	0	0	5000
14B10115	Sodium carbonate (soda ash), food additive [500 (1)], anhydrous	0	0	0	0	0	0	43396
14B10116	Sodium sulphate  (salt cake), food additive [514 (1)], anhydrous	0	0	0	0	0	0	32385
14B10117	Sodium aluminium phosphate, acidic, food additive [541(1)], anhydrous	0	0	0	0	0	0	7684
14B10118	Sodium aluminosilicate, food additive (554)	0	0	0	0	0	0	67133
14B10119	Disodium 5-guanylate, food additive (627), anhydrous	0	0	0	0	0	0	11297
14B10120	Disodium 5-inosinate, food additive (631), anhydrous	0	0	0	0	0	0	11730
14B10121	Starch sodium octenylsuccinate, food additive (1450)	1640	0	0	0	96.5	0	500
14B10122	Acetic acid, food additive (260)	1300	0	0	0	0	0	0
14B10156	Erythritol, food additive (968)	100	0	0	0	0	0	0
14B10157	Glycerol, food additive (422)	1800	0	0	0	0	0	0
14B10158	Isomalt, food additive (953)	1100	0	0	0	0	0	0
14B10159	Lactitol, food additive (966)	1100	0	0	0	0	0	0
14B10160	Maltitol, food additive (965)	1300	0	0	0	0	0	0
14B10161	Mannitol, food additive (421)	900	0	0	0	0	0	0
14B10162	Xylitol, food additive (967)	1400	0	0	0	0	0	0
14B10163	Sorbitol, food additive (420)	1400	0	0	0	0	0	0
14B10164	Tartaric acid, food additive (334)	1300	0	0	0	0	0	0
14B10165	Polydextroses, food additive (1200)	500	0	0	0	0	0	0
15A10894	Candle nut, kernel, raw (Aleurites moluccana)	2159	7.8	49.9	5.4	8.6	6.1	14
15A10895	Candle nut, kernel cooked (Aleurites moluccana)	2821	20.6	61.9	6.7	8.4	6	4
15A10897	Bungwall fern, tuber (Blechum indicum)	1414	3.9	0.2	0	76.7	20.4	409
15A10898	Kalumburu yam, tuber, raw (Dioscorea sp.)	545	0.7	0.6	0	28.7	7.6	9
15A10899	Yam daisy, root (Microseris scapigera)	334	1.7	0.8	0	11.9	3.2	20
15A10900	Bracken fern, root (Pteridium esculentum)	378	0.8	0.3	0	12.9	3.4	30
15A10901	Peanut tree, nut (Sterculia quadrifida)	1276	12.3	16.4	1.8	25.6	18.2	22
15A10902	Indian almond, nut (Terminalia catappa)	2606	20	55.8	6	9.8	7	18
15A10903	New Zealand spinach, leaves, raw (Tetragonia tetragonoides)	84	1.7	0.3	0.1	0.8	0.8	590
15A10904	Lillypilly, fruit (Acmena smithii)	101	0.3	0.1	0	4.9	4.9	22
15A10905	Wild ginger, fruit (Alpinia caerulea)	558	2.2	2.5	0.2	21.7	21.7	3
15A10906	Midjin, fruit (Austromyrtus dulcis)	282	0.9	0.3	0	8.6	8.6	70
15A10907	Kangaroo vine, fruit (Cissus antarctica)	221	0.2	0.4	0	9.5	9.5	12
15A10908	Davidson plum, fruit (Davidsonia pruriens)	123	0.4	0.9	0	2.4	2.4	2
15A10909	Cedar bay cherry, fruit (Eugenia reinwardtiana)	401	1.9	0.3	0	16.6	16.6	14
15A10910	Wild fig, fruit (Ficus platypoda)	486	3	2.1	0.1	16.1	16.1	56
15A10911	Burdekin plum, fruit (Pleiogynium timorense)	297	1.3	1.3	0.1	4.7	4.7	47
15A10912	Illawarra plum, fruit (Podocarpus elatus)	175	0.2	0.2	0	7.6	7.6	5
15A10913	Quandong, fruit (Santalum acuminatum)	465	2.3	0.2	0	22.6	22.6	62
15A10914	Riberry, fruit (Syzygium leuhmanii)	239	0.9	0.4	0	9.1	9.1	11
15A10922	Lemon myrtle (Backhousia citriodora), leaf, dried, ground	683	8.3	1.8	0.5	1.8	1.8	33
15A10923	Bush tomato (Solanum centrale), fruit, dried	998	10.3	6	1.5	29.2	29	0
15A10924	Kakadu plum (Terminalia ferdinandiana), fruit	116	1	0	0	2.5	2.5	21
15A10925	Finger lime (Citrus australasica), fruit	144	1.6	1	0.2	1.3	1.2	1.1
15A10926	Desert lime (Citrus glauca), fruit	198	0.1	2.7	1	4	4	4
15A10927	Anise myrtle (Syzygium anisatum), leaf, dried,  ground	695	8.1	1.8	0.5	3.6	3.6	69
15A10928	Native pepper (Tasmannia lanceolata), berry, dried	1073	4.8	6.7	0.6	24	24	39
